<http://data.ehri-project.eu/vocabularies/ehri-terms/204>	Escape
<http://data.ehri-project.eu/vocabularies/ehri-terms/262>	Hiding
<http://data.ehri-project.eu/vocabularies/ehri-terms/265>	Hiding places
<http://data.ehri-project.eu/vocabularies/ehri-terms/411>	Selection
<http://data.ehri-project.eu/vocabularies/ehri-terms/483>	Camp inmates
<http://data.ehri-project.eu/vocabularies/ehri-terms/501>	Crematoria
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/556>	Forced labour
<http://data.ehri-project.eu/vocabularies/ehri-terms/569>	Hunger
<http://data.ehri-project.eu/vocabularies/ehri-terms/623>	Evacuation
<http://data.ehri-project.eu/vocabularies/ehri-terms/687>	Testimonies, Biographies
