<http://data.ehri-project.eu/vocabularies/ehri-terms/1068>	Press
<http://data.ehri-project.eu/vocabularies/ehri-terms/258>	Forgeries
<http://data.ehri-project.eu/vocabularies/ehri-terms/268>	Information concerning extermination
<http://data.ehri-project.eu/vocabularies/ehri-terms/498>	Death camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/508>	Labour camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/556>	Forced labour
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/706>	Libraries
<http://data.ehri-project.eu/vocabularies/ehri-terms/784>	Universities and colleges
<http://data.ehri-project.eu/vocabularies/ehri-terms/799>	Journalists
<http://data.ehri-project.eu/vocabularies/ehri-terms/986>	Propaganda
