<http://data.ehri-project.eu/vocabularies/ehri-terms/120>	Nazi criminals 
<http://data.ehri-project.eu/vocabularies/ehri-terms/139>	Jewish armed resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/223>	Collaborators
<http://data.ehri-project.eu/vocabularies/ehri-terms/246>	Jewish resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/498>	Death camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/551>	Ghetto liquidation
<http://data.ehri-project.eu/vocabularies/ehri-terms/599>	Shearing of beards
<http://data.ehri-project.eu/vocabularies/ehri-terms/645>	Synagogues desecration
<http://data.ehri-project.eu/vocabularies/ehri-terms/824>	Children
