<http://data.ehri-project.eu/vocabularies/ehri-terms/120>	Nazi criminals 
<http://data.ehri-project.eu/vocabularies/ehri-terms/1215>	Partisans
<http://data.ehri-project.eu/vocabularies/ehri-terms/139>	Jewish armed resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/204>	Escape
<http://data.ehri-project.eu/vocabularies/ehri-terms/223>	Collaborators
<http://data.ehri-project.eu/vocabularies/ehri-terms/262>	Hiding
<http://data.ehri-project.eu/vocabularies/ehri-terms/522>	Deportation trains
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/573>	Liberation
<http://data.ehri-project.eu/vocabularies/ehri-terms/660>	Robbery of property
<http://data.ehri-project.eu/vocabularies/ehri-terms/687>	Testimonies, Biographies
