<http://data.ehri-project.eu/vocabularies/ehri-terms/262>	Hiding
<http://data.ehri-project.eu/vocabularies/ehri-terms/265>	Hiding places
<http://data.ehri-project.eu/vocabularies/ehri-terms/508>	Labour camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/522>	Deportation trains
<http://data.ehri-project.eu/vocabularies/ehri-terms/551>	Ghetto liquidation
<http://data.ehri-project.eu/vocabularies/ehri-terms/569>	Hunger
<http://data.ehri-project.eu/vocabularies/ehri-terms/669>	Prisons
<http://data.ehri-project.eu/vocabularies/ehri-terms/687>	Testimonies, Biographies
<http://data.ehri-project.eu/vocabularies/ehri-terms/815>	Attitude toward the Jews
