<http://data.ehri-project.eu/vocabularies/ehri-terms/1137>	Personal documentation
<http://data.ehri-project.eu/vocabularies/ehri-terms/246>	Jewish resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/517>	Death marches
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/519>	Deportees
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/616>	Detentions
<http://data.ehri-project.eu/vocabularies/ehri-terms/701>	Photographs
<http://data.ehri-project.eu/vocabularies/ehri-terms/724>	Religion and faith
<http://data.ehri-project.eu/vocabularies/ehri-terms/726>	Religious life
<http://data.ehri-project.eu/vocabularies/ehri-terms/735>	Rabbis
<http://data.ehri-project.eu/vocabularies/ehri-terms/824>	Children
<http://data.ehri-project.eu/vocabularies/ehri-terms/843>	Letters
<http://data.ehri-project.eu/vocabularies/ehri-terms/878>	Jewish education
