<http://data.ehri-project.eu/vocabularies/ehri-terms/1055>	Statistics
<http://data.ehri-project.eu/vocabularies/ehri-terms/1077>	Armed forces
<http://data.ehri-project.eu/vocabularies/ehri-terms/1128>	Judges and jurists
<http://data.ehri-project.eu/vocabularies/ehri-terms/1196>	Organisations
<http://data.ehri-project.eu/vocabularies/ehri-terms/1207>	People
<http://data.ehri-project.eu/vocabularies/ehri-terms/488>	Arbeitseinsatz
<http://data.ehri-project.eu/vocabularies/ehri-terms/496>	Concentration camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/668>	Sterilisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/709>	Sports
<http://data.ehri-project.eu/vocabularies/ehri-terms/741>	Marriages
<http://data.ehri-project.eu/vocabularies/ehri-terms/849>	Radio and television
<http://data.ehri-project.eu/vocabularies/ehri-terms/918>	Economics
<http://data.ehri-project.eu/vocabularies/ehri-terms/950>	Laws
