<http://data.ehri-project.eu/vocabularies/ehri-terms/1076>	Military
<http://data.ehri-project.eu/vocabularies/ehri-terms/1086>	Military service
<http://data.ehri-project.eu/vocabularies/ehri-terms/1152>	German state
<http://data.ehri-project.eu/vocabularies/ehri-terms/1190>	Befehlshaber der Sicherheitspolizei und der SD
<http://data.ehri-project.eu/vocabularies/ehri-terms/1191>	Generalgouvernement
<http://data.ehri-project.eu/vocabularies/ehri-terms/1204>	Freemasonry
<http://data.ehri-project.eu/vocabularies/ehri-terms/1207>	People
<http://data.ehri-project.eu/vocabularies/ehri-terms/130>	Strikes
<http://data.ehri-project.eu/vocabularies/ehri-terms/212>	Resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/254>	Uprisings
<http://data.ehri-project.eu/vocabularies/ehri-terms/374>	Mischlinge
<http://data.ehri-project.eu/vocabularies/ehri-terms/598>	Arrests
<http://data.ehri-project.eu/vocabularies/ehri-terms/672>	Culture
<http://data.ehri-project.eu/vocabularies/ehri-terms/691>	Music
<http://data.ehri-project.eu/vocabularies/ehri-terms/731>	Clergy
<http://data.ehri-project.eu/vocabularies/ehri-terms/845>	Posters
<http://data.ehri-project.eu/vocabularies/ehri-terms/918>	Economics
