<http://data.ehri-project.eu/vocabularies/ehri-terms/1055>	Statistics
<http://data.ehri-project.eu/vocabularies/ehri-terms/1076>	Military
<http://data.ehri-project.eu/vocabularies/ehri-terms/1077>	Armed forces
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/672>	Culture
<http://data.ehri-project.eu/vocabularies/ehri-terms/782>	Research
<http://data.ehri-project.eu/vocabularies/ehri-terms/918>	Economics
<http://data.ehri-project.eu/vocabularies/ehri-terms/923>	Commercial companies
<http://data.ehri-project.eu/vocabularies/ehri-terms/943>	Work
<http://data.ehri-project.eu/vocabularies/ehri-terms/986>	Propaganda
