<http://data.ehri-project.eu/vocabularies/ehri-terms/1076>	Military
<http://data.ehri-project.eu/vocabularies/ehri-terms/1077>	Armed forces
<http://data.ehri-project.eu/vocabularies/ehri-terms/1112>	Civil administration
<http://data.ehri-project.eu/vocabularies/ehri-terms/1134>	Schools
<http://data.ehri-project.eu/vocabularies/ehri-terms/1191>	Generalgouvernement
<http://data.ehri-project.eu/vocabularies/ehri-terms/312>	Welfare
<http://data.ehri-project.eu/vocabularies/ehri-terms/672>	Culture
<http://data.ehri-project.eu/vocabularies/ehri-terms/706>	Libraries
<http://data.ehri-project.eu/vocabularies/ehri-terms/786>	Archives
<http://data.ehri-project.eu/vocabularies/ehri-terms/849>	Radio and television
<http://data.ehri-project.eu/vocabularies/ehri-terms/932>	Agriculture
