<http://data.ehri-project.eu/vocabularies/ehri-terms/1137>	Personal documentation
<http://data.ehri-project.eu/vocabularies/ehri-terms/212>	Resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/214>	Rescue
<http://data.ehri-project.eu/vocabularies/ehri-terms/246>	Jewish resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/519>	Deportees
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/616>	Detentions
<http://data.ehri-project.eu/vocabularies/ehri-terms/669>	Prisons
<http://data.ehri-project.eu/vocabularies/ehri-terms/712>	Jewish journalists
<http://data.ehri-project.eu/vocabularies/ehri-terms/723>	Jewish newspapers
<http://data.ehri-project.eu/vocabularies/ehri-terms/800>	Commemoration
<http://data.ehri-project.eu/vocabularies/ehri-terms/843>	Letters
<http://data.ehri-project.eu/vocabularies/ehri-terms/906>	Zionism
<http://data.ehri-project.eu/vocabularies/ehri-terms/934>	Finance
