<http://data.ehri-project.eu/vocabularies/ehri-terms/1134>	Schools
<http://data.ehri-project.eu/vocabularies/ehri-terms/282>	Hospitals and Clinics
<http://data.ehri-project.eu/vocabularies/ehri-terms/315>	Children's homes
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/549>	Workshops
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/556>	Forced labour
<http://data.ehri-project.eu/vocabularies/ehri-terms/579>	Judenrat
<http://data.ehri-project.eu/vocabularies/ehri-terms/599>	Shearing of beards
<http://data.ehri-project.eu/vocabularies/ehri-terms/834>	Food rationing
<http://data.ehri-project.eu/vocabularies/ehri-terms/937>	Industry
