<http://data.ehri-project.eu/vocabularies/ehri-terms/101>	Jewish Refugees
<http://data.ehri-project.eu/vocabularies/ehri-terms/1069>	Newspapers
<http://data.ehri-project.eu/vocabularies/ehri-terms/203>	Emigration
<http://data.ehri-project.eu/vocabularies/ehri-terms/214>	Rescue
<http://data.ehri-project.eu/vocabularies/ehri-terms/329>	Antisemitism
<http://data.ehri-project.eu/vocabularies/ehri-terms/352>	Antisemitic organisations
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/871>	Zionist organisations
<http://data.ehri-project.eu/vocabularies/ehri-terms/913>	Hachsharot
