<http://data.ehri-project.eu/vocabularies/ehri-terms/1137>	Personal documentation
<http://data.ehri-project.eu/vocabularies/ehri-terms/204>	Escape
<http://data.ehri-project.eu/vocabularies/ehri-terms/246>	Jewish resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/258>	Forgeries
<http://data.ehri-project.eu/vocabularies/ehri-terms/517>	Death marches
<http://data.ehri-project.eu/vocabularies/ehri-terms/519>	Deportees
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/616>	Detentions
<http://data.ehri-project.eu/vocabularies/ehri-terms/701>	Photographs
<http://data.ehri-project.eu/vocabularies/ehri-terms/800>	Commemoration
<http://data.ehri-project.eu/vocabularies/ehri-terms/843>	Letters
