<http://data.ehri-project.eu/vocabularies/ehri-terms/1128>	Judges and jurists
<http://data.ehri-project.eu/vocabularies/ehri-terms/212>	Resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/488>	Arbeitseinsatz
<http://data.ehri-project.eu/vocabularies/ehri-terms/641>	Persecution
<http://data.ehri-project.eu/vocabularies/ehri-terms/672>	Culture
<http://data.ehri-project.eu/vocabularies/ehri-terms/731>	Clergy
<http://data.ehri-project.eu/vocabularies/ehri-terms/741>	Marriages
<http://data.ehri-project.eu/vocabularies/ehri-terms/775>	Jehovah's Witnesses
<http://data.ehri-project.eu/vocabularies/ehri-terms/840>	Homosexuality
<http://data.ehri-project.eu/vocabularies/ehri-terms/986>	Propaganda
