<http://data.ehri-project.eu/vocabularies/ehri-terms/1215>	Partisans
<http://data.ehri-project.eu/vocabularies/ehri-terms/204>	Escape
<http://data.ehri-project.eu/vocabularies/ehri-terms/268>	Information concerning extermination
<http://data.ehri-project.eu/vocabularies/ehri-terms/334>	Aryanisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/335>	Anti-Jewish legislation
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/585>	Confiscation of property
<http://data.ehri-project.eu/vocabularies/ehri-terms/758>	Synagogues
<http://data.ehri-project.eu/vocabularies/ehri-terms/832>	Food and eating
