<http://data.ehri-project.eu/vocabularies/ehri-terms/1081>	Combat
<http://data.ehri-project.eu/vocabularies/ehri-terms/1215>	Partisans
<http://data.ehri-project.eu/vocabularies/ehri-terms/246>	Jewish resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/483>	Camp inmates
<http://data.ehri-project.eu/vocabularies/ehri-terms/501>	Crematoria
<http://data.ehri-project.eu/vocabularies/ehri-terms/539>	Mass graves
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/562>	Torture
<http://data.ehri-project.eu/vocabularies/ehri-terms/987>	Nazi propaganda
