<http://data.ehri-project.eu/vocabularies/ehri-terms/223>	Collaborators
<http://data.ehri-project.eu/vocabularies/ehri-terms/261>	Rescuers
<http://data.ehri-project.eu/vocabularies/ehri-terms/262>	Hiding
<http://data.ehri-project.eu/vocabularies/ehri-terms/265>	Hiding places
<http://data.ehri-project.eu/vocabularies/ehri-terms/297>	Help to Jews
<http://data.ehri-project.eu/vocabularies/ehri-terms/538>	Murder sites
<http://data.ehri-project.eu/vocabularies/ehri-terms/660>	Robbery of property
<http://data.ehri-project.eu/vocabularies/ehri-terms/687>	Testimonies, Biographies
<http://data.ehri-project.eu/vocabularies/ehri-terms/815>	Attitude toward the Jews
<http://data.ehri-project.eu/vocabularies/ehri-terms/824>	Children
<http://data.ehri-project.eu/vocabularies/ehri-terms/825>	Women
