<http://data.ehri-project.eu/vocabularies/ehri-terms/1049>	War economy
<http://data.ehri-project.eu/vocabularies/ehri-terms/1055>	Statistics
<http://data.ehri-project.eu/vocabularies/ehri-terms/1076>	Military
<http://data.ehri-project.eu/vocabularies/ehri-terms/1086>	Military service
<http://data.ehri-project.eu/vocabularies/ehri-terms/1103>	Infantry
<http://data.ehri-project.eu/vocabularies/ehri-terms/1104>	Air force
<http://data.ehri-project.eu/vocabularies/ehri-terms/1147>	Citizenships
<http://data.ehri-project.eu/vocabularies/ehri-terms/1191>	Generalgouvernement
<http://data.ehri-project.eu/vocabularies/ehri-terms/1196>	Organisations
<http://data.ehri-project.eu/vocabularies/ehri-terms/1207>	People
<http://data.ehri-project.eu/vocabularies/ehri-terms/204>	Escape
<http://data.ehri-project.eu/vocabularies/ehri-terms/488>	Arbeitseinsatz
<http://data.ehri-project.eu/vocabularies/ehri-terms/504>	Internment camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/610>	Censorship
<http://data.ehri-project.eu/vocabularies/ehri-terms/672>	Culture
<http://data.ehri-project.eu/vocabularies/ehri-terms/673>	Arts
<http://data.ehri-project.eu/vocabularies/ehri-terms/741>	Marriages
<http://data.ehri-project.eu/vocabularies/ehri-terms/852>	Rumours
<http://data.ehri-project.eu/vocabularies/ehri-terms/932>	Agriculture
<http://data.ehri-project.eu/vocabularies/ehri-terms/937>	Industry
<http://data.ehri-project.eu/vocabularies/ehri-terms/943>	Work
