<http://data.ehri-project.eu/vocabularies/ehri-terms/1076>	Military
<http://data.ehri-project.eu/vocabularies/ehri-terms/1077>	Armed forces
<http://data.ehri-project.eu/vocabularies/ehri-terms/1112>	Civil administration
<http://data.ehri-project.eu/vocabularies/ehri-terms/1119>	Police
<http://data.ehri-project.eu/vocabularies/ehri-terms/1147>	Citizenships
<http://data.ehri-project.eu/vocabularies/ehri-terms/1149>	Foreign citizens
<http://data.ehri-project.eu/vocabularies/ehri-terms/1191>	Generalgouvernement
<http://data.ehri-project.eu/vocabularies/ehri-terms/1196>	Organisations
<http://data.ehri-project.eu/vocabularies/ehri-terms/203>	Emigration
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
