<http://data.ehri-project.eu/vocabularies/ehri-terms/282>	Hospitals and Clinics
<http://data.ehri-project.eu/vocabularies/ehri-terms/316>	Orphanages
<http://data.ehri-project.eu/vocabularies/ehri-terms/346>	Pogroms and riots
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/536>	Murder of Jews
<http://data.ehri-project.eu/vocabularies/ehri-terms/540>	Mass murder
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/551>	Ghetto liquidation
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/579>	Judenrat
