<http://data.ehri-project.eu/vocabularies/ehri-terms/223>	Collaborators
<http://data.ehri-project.eu/vocabularies/ehri-terms/261>	Rescuers
<http://data.ehri-project.eu/vocabularies/ehri-terms/262>	Hiding
<http://data.ehri-project.eu/vocabularies/ehri-terms/297>	Help to Jews
<http://data.ehri-project.eu/vocabularies/ehri-terms/538>	Murder sites
<http://data.ehri-project.eu/vocabularies/ehri-terms/556>	Forced labour
<http://data.ehri-project.eu/vocabularies/ehri-terms/660>	Robbery of property
<http://data.ehri-project.eu/vocabularies/ehri-terms/669>	Prisons
<http://data.ehri-project.eu/vocabularies/ehri-terms/687>	Testimonies, Biographies
<http://data.ehri-project.eu/vocabularies/ehri-terms/815>	Attitude toward the Jews
