<http://data.ehri-project.eu/vocabularies/ehri-terms/1068>	Press
<http://data.ehri-project.eu/vocabularies/ehri-terms/1226>	Repatriation
<http://data.ehri-project.eu/vocabularies/ehri-terms/268>	Information concerning extermination
<http://data.ehri-project.eu/vocabularies/ehri-terms/540>	Mass murder
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/588>	Romanianization
<http://data.ehri-project.eu/vocabularies/ehri-terms/618>	Detainees
<http://data.ehri-project.eu/vocabularies/ehri-terms/683>	Books
<http://data.ehri-project.eu/vocabularies/ehri-terms/986>	Propaganda
<http://data.ehri-project.eu/vocabularies/ehri-terms/987>	Nazi propaganda
