<http://data.ehri-project.eu/vocabularies/ehri-terms/338>	Marking of Jews
<http://data.ehri-project.eu/vocabularies/ehri-terms/493>	Typhus
<http://data.ehri-project.eu/vocabularies/ehri-terms/498>	Death camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/499>	Gas chambers
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/551>	Ghetto liquidation
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/556>	Forced labour
<http://data.ehri-project.eu/vocabularies/ehri-terms/579>	Judenrat
<http://data.ehri-project.eu/vocabularies/ehri-terms/687>	Testimonies, Biographies
<http://data.ehri-project.eu/vocabularies/ehri-terms/815>	Attitude toward the Jews
