<http://data.ehri-project.eu/vocabularies/ehri-terms/1137>	Personal documentation
<http://data.ehri-project.eu/vocabularies/ehri-terms/212>	Resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/246>	Jewish resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/297>	Help to Jews
<http://data.ehri-project.eu/vocabularies/ehri-terms/317>	Relief and welfare organisations
<http://data.ehri-project.eu/vocabularies/ehri-terms/541>	Executions
<http://data.ehri-project.eu/vocabularies/ehri-terms/616>	Detentions
<http://data.ehri-project.eu/vocabularies/ehri-terms/701>	Photographs
<http://data.ehri-project.eu/vocabularies/ehri-terms/800>	Commemoration
<http://data.ehri-project.eu/vocabularies/ehri-terms/906>	Zionism
