<http://data.ehri-project.eu/vocabularies/ehri-terms/204>	Escape
<http://data.ehri-project.eu/vocabularies/ehri-terms/262>	Hiding
<http://data.ehri-project.eu/vocabularies/ehri-terms/498>	Death camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/549>	Workshops
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/556>	Forced labour
<http://data.ehri-project.eu/vocabularies/ehri-terms/579>	Judenrat
<http://data.ehri-project.eu/vocabularies/ehri-terms/687>	Testimonies, Biographies
<http://data.ehri-project.eu/vocabularies/ehri-terms/834>	Food rationing
