<http://data.ehri-project.eu/vocabularies/ehri-terms/1170>	Nazi People's courts
<http://data.ehri-project.eu/vocabularies/ehri-terms/192>	Border smuggling
<http://data.ehri-project.eu/vocabularies/ehri-terms/204>	Escape
<http://data.ehri-project.eu/vocabularies/ehri-terms/212>	Resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/607>	Prohibitions and bans
<http://data.ehri-project.eu/vocabularies/ehri-terms/641>	Persecution
<http://data.ehri-project.eu/vocabularies/ehri-terms/775>	Jehovah's Witnesses
<http://data.ehri-project.eu/vocabularies/ehri-terms/840>	Homosexuality
<http://data.ehri-project.eu/vocabularies/ehri-terms/918>	Economics
<http://data.ehri-project.eu/vocabularies/ehri-terms/986>	Propaganda
