<http://data.ehri-project.eu/vocabularies/ehri-terms/1049>	War economy
<http://data.ehri-project.eu/vocabularies/ehri-terms/1077>	Armed forces
<http://data.ehri-project.eu/vocabularies/ehri-terms/1086>	Military service
<http://data.ehri-project.eu/vocabularies/ehri-terms/1128>	Judges and jurists
<http://data.ehri-project.eu/vocabularies/ehri-terms/1147>	Citizenships
<http://data.ehri-project.eu/vocabularies/ehri-terms/1149>	Foreign citizens
<http://data.ehri-project.eu/vocabularies/ehri-terms/1169>	Sondergerichte
<http://data.ehri-project.eu/vocabularies/ehri-terms/1191>	Generalgouvernement
<http://data.ehri-project.eu/vocabularies/ehri-terms/203>	Emigration
<http://data.ehri-project.eu/vocabularies/ehri-terms/212>	Resistance
<http://data.ehri-project.eu/vocabularies/ehri-terms/488>	Arbeitseinsatz
<http://data.ehri-project.eu/vocabularies/ehri-terms/641>	Persecution
<http://data.ehri-project.eu/vocabularies/ehri-terms/655>	Looting
<http://data.ehri-project.eu/vocabularies/ehri-terms/668>	Sterilisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/672>	Culture
<http://data.ehri-project.eu/vocabularies/ehri-terms/731>	Clergy
<http://data.ehri-project.eu/vocabularies/ehri-terms/741>	Marriages
<http://data.ehri-project.eu/vocabularies/ehri-terms/767>	Roman Catholic Church (institution)
<http://data.ehri-project.eu/vocabularies/ehri-terms/775>	Jehovah's Witnesses
<http://data.ehri-project.eu/vocabularies/ehri-terms/785>	Academic faculty
<http://data.ehri-project.eu/vocabularies/ehri-terms/792>	Genealogy
<http://data.ehri-project.eu/vocabularies/ehri-terms/819>	Families
<http://data.ehri-project.eu/vocabularies/ehri-terms/824>	Children
<http://data.ehri-project.eu/vocabularies/ehri-terms/825>	Women
<http://data.ehri-project.eu/vocabularies/ehri-terms/849>	Radio and television
<http://data.ehri-project.eu/vocabularies/ehri-terms/851>	Newsreels
<http://data.ehri-project.eu/vocabularies/ehri-terms/852>	Rumours
<http://data.ehri-project.eu/vocabularies/ehri-terms/918>	Economics
<http://data.ehri-project.eu/vocabularies/ehri-terms/941>	Insurance
<http://data.ehri-project.eu/vocabularies/ehri-terms/943>	Work
<http://data.ehri-project.eu/vocabularies/ehri-terms/986>	Propaganda
