<http://data.ehri-project.eu/vocabularies/ehri-terms/1054>	Population census
<http://data.ehri-project.eu/vocabularies/ehri-terms/1055>	Statistics
<http://data.ehri-project.eu/vocabularies/ehri-terms/1068>	Press
<http://data.ehri-project.eu/vocabularies/ehri-terms/1075>	Volksdeutsche
<http://data.ehri-project.eu/vocabularies/ehri-terms/1215>	Partisans
<http://data.ehri-project.eu/vocabularies/ehri-terms/268>	Information concerning extermination
<http://data.ehri-project.eu/vocabularies/ehri-terms/339>	Anti-Jewish orders and decrees
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/567>	Camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/585>	Confiscation of property
<http://data.ehri-project.eu/vocabularies/ehri-terms/588>	Romanianization
<http://data.ehri-project.eu/vocabularies/ehri-terms/623>	Evacuation
<http://data.ehri-project.eu/vocabularies/ehri-terms/986>	Propaganda
