<http://data.ehri-project.eu/vocabularies/ehri-terms/1054>	Population census
<http://data.ehri-project.eu/vocabularies/ehri-terms/1075>	Volksdeutsche
<http://data.ehri-project.eu/vocabularies/ehri-terms/1137>	Personal documentation
<http://data.ehri-project.eu/vocabularies/ehri-terms/329>	Antisemitism
<http://data.ehri-project.eu/vocabularies/ehri-terms/508>	Labour camps
<http://data.ehri-project.eu/vocabularies/ehri-terms/518>	Deportations
<http://data.ehri-project.eu/vocabularies/ehri-terms/545>	Ghettos
<http://data.ehri-project.eu/vocabularies/ehri-terms/552>	Ghettoisation
<http://data.ehri-project.eu/vocabularies/ehri-terms/585>	Confiscation of property
<http://data.ehri-project.eu/vocabularies/ehri-terms/642>	Persecution of Jews
<http://data.ehri-project.eu/vocabularies/ehri-terms/706>	Libraries
<http://data.ehri-project.eu/vocabularies/ehri-terms/866>	Aliya
